CEP,longitude,latitude,uf
28633090,-42.527973700000004,-22.2479157,RJ
26160655,0.0,0.0,
26120310,-43.4089216,-22.7385935,RJ
26293300,-43.564598,-22.7797957,RJ
26180120,-43.342290000000006,-22.711015,RJ
25525260,0.0,0.0,
28016811,-41.29873679999999,-21.7626165,RJ
28383000,0.0,0.0,
26123220,-43.411030600000004,-22.7378823,RJ
25670100,0.0,0.0,
25725590,-43.244745200000004,-22.4754827,RJ
27516180,-44.4593256,-22.4790812,RJ
27512060,-44.435471500000006,-22.4661776,RJ
21532215,-43.365190399999996,-22.8193138,RJ
23045000,-43.561595700000005,-22.9105688,RJ
21046125,-43.239099100000004,-22.8732854,RJ
21531360,-43.345099299999994,-22.826175600000003,RJ
21532210,-43.3615951,-22.820644,RJ
21321060,-43.3445527,-22.8983206,RJ
21361190,-43.33367579999999,-22.8544203,RJ
21920631,0.0,0.0,
21041640,-43.24443300000001,-22.8543137,RJ
20961150,-43.2669586,-22.9009973,RJ
25581260,-43.3508877,-22.7892682,RJ
25251210,-43.28055379999999,-22.6576986,RJ
25220730,-43.241571,-22.6978722,RJ
26271132,-43.5088523,-22.7687625,RJ
25230482,-43.28767879999999,-22.6475646,RJ
27143400,-43.817969500000004,-22.503972199999996,RJ
27135440,-43.813081,-22.469176899999997,RJ
26281000,-43.4744109,-22.7416189,RJ
28090160,-41.2962278,-21.7159277,RJ
27910010,-41.778526899999996,-22.3690065,RJ
24461560,-43.0284464,-22.7978838,RJ
24110156,-43.0992847,-22.8726436,RJ
27532220,-44.48018039999999,-22.4613441,RJ
23555024,-43.6956795,-22.9190592,RJ
22723195,-43.418110299999995,-22.916266699999998,RJ
20785353,-43.2616706,-22.882063,RJ
22220080,0.0,0.0,
21866000,-43.4619219,-22.846514300000003,RJ
21235280,-43.332798100000005,-22.8382412,RJ
20941550,0.0,0.0,
25264570,-43.2374024,-22.6452134,RJ
24445370,-43.045292700000005,-22.824985100000003,RJ
23530072,-43.683396200000004,-22.969257199999998,RJ
27253550,-44.08700959999999,-22.5152676,RJ
27211650,-44.076864799999996,-22.487088600000003,RJ
25230170,-43.30368199999999,-22.6631816,RJ
25251080,0.0,0.0,
25900660,-43.0393718,-22.6677029,RJ
25230235,0.0,0.0,
23943570,-44.4030042,-22.937951899999998,RJ
24804033,-42.8484044,-22.7535757,RJ
25086390,-43.2971397,-22.7887742,RJ
24315215,0.0,0.0,
26063000,0.0,0.0,
26041830,-43.4750127,-22.7021652,RJ
26052610,-43.450935,-22.6769795,RJ
28907280,-42.0209513,-22.883667300000003,RJ
25665472,-43.2208586,-22.502497299999998,RJ
25086480,0.0,0.0,
22031901,0.0,0.0,
20231020,-43.1887903,-22.909595899999996,RJ
21044700,0.0,0.0,
21853300,-43.4935145,-22.852150100000003,RJ
20250490,-43.2064909,-22.921982,RJ
20931011,-43.2229572,-22.877724800000003,RJ
20766720,-43.2850847,-22.867461600000002,RJ
22711310,-43.392498100000005,-22.9454961,RJ
27211350,-44.0812264,-22.4877482,RJ
27325001,-44.15689649999999,-22.5438921,RJ
27273427,0.0,0.0,
27273470,0.0,0.0,
24855188,-42.92770720000001,-22.7681534,RJ
25264675,-43.2439894,-22.648172199999998,RJ
23954245,-44.5345006,-23.015151899999996,RJ
27321640,-44.184779600000006,-22.5230965,RJ
21531520,0.0,0.0,
26120230,0.0,0.0,
25570180,-43.35918239999999,-22.7693509,RJ
22775231,0.0,0.0,
25060240,-43.3001848,-22.7598704,RJ
27946190,-41.7922047,-22.366824800000003,RJ
24320240,-43.051534600000004,-22.9073777,RJ
27513300,-44.448415600000004,-22.483745000000003,RJ
25036050,-43.313469100000006,-22.766724,RJ
22281033,-43.1930269,-22.9532197,RJ
23095625,-43.5584417,-22.8719799,RJ
25585720,-43.3327854,-22.797752300000003,RJ
21240170,-43.3279571,-22.810698300000002,RJ
24457530,-43.0140239,-22.8064283,RJ
21044652,0.0,0.0,
21046670,-43.2403748,-22.8744935,RJ
21042078,0.0,0.0,
23587120,-43.62238370000001,-22.9181783,RJ
21236140,0.0,0.0,
20960050,-43.247239,-22.8992265,RJ
21071530,-43.2854777,-22.848892199999998,RJ
20220770,-43.2016503,-22.9009412,RJ
21215170,-43.3004717,-22.8385271,RJ
25510142,-43.375885100000005,-22.7913611,RJ
21020190,-43.276551700000006,-22.8328967,RJ
21360410,-43.3290133,-22.865597,RJ
20250500,-43.20612020000001,-22.9223876,RJ
20930340,0.0,0.0,
22641004,-43.3032864,-22.9933943,RJ
20211340,-43.19196780000001,-22.909570499999997,RJ
23525172,-43.67424949999999,-22.9486272,RJ
21320060,-43.3457594,-22.888382,RJ
22745005,-43.33097479999999,-22.935978,RJ
27250005,-44.065718100000005,-22.5046329,RJ
28060390,-41.326328499999995,-21.7293348,RJ
25086490,0.0,0.0,
24412400,0.0,0.0,
28635540,0.0,0.0,
24743570,-42.9979266,-22.8539487,RJ
22740010,0.0,0.0,
24416160,0.0,0.0,
21021610,-43.2621239,-22.8447969,RJ
21011710,0.0,0.0,
24738824,0.0,0.0,
25040005,-43.30712929999999,-22.7334041,RJ
21721540,-43.4454907,-22.872502700000002,RJ
22460010,-43.220556099999996,-22.964813600000003,RJ
25575170,-43.330824,-22.7652031,RJ
20551150,-43.246861200000005,-22.9186597,RJ
27285411,-44.092168799999996,-22.4935108,RJ
27275120,-44.1135564,-22.5003505,RJ
27288010,-44.0969224,-22.465908,RJ
23934610,-44.30443270000001,-22.9808378,RJ
27214390,0.0,0.0,
27323690,-44.16461049999999,-22.522952399999998,RJ
27338110,0.0,0.0,
25230050,-43.29263529999999,-22.6655712,RJ
25268410,0.0,0.0,
25055160,0.0,0.0,
25030250,0.0,0.0,
21520440,0.0,0.0,
25040319,0.0,0.0,
25046185,0.0,0.0,
25220650,-43.240361799999995,-22.682774300000002,RJ
25045037,-43.3102993,-22.7217634,RJ
26041630,-43.4619219,-22.7004872,RJ
26032630,-43.47320730000001,-22.7289419,RJ
25655443,-43.1975657,-22.523654800000003,RJ
21030390,0.0,0.0,
22715100,0.0,0.0,
21041240,-43.2494305,-22.8741141,RJ
26021210,-43.441902899999995,-22.731185600000003,RJ
24813147,-42.900170700000004,-22.7567897,RJ
20251380,-43.192119100000006,-22.921304199999998,RJ
21941545,0.0,0.0,
20930494,-43.23606470000001,-22.8880176,RJ
26130001,0.0,0.0,
26271360,-43.5081005,-22.7641125,RJ
21030280,0.0,0.0,
25955020,0.0,0.0,
25251085,-43.2705065,-22.6532771,RJ
24800353,0.0,0.0,
28013013,0.0,0.0,
26173330,-43.356317100000005,-22.726695199999998,RJ
25010510,-43.3158841,-22.791530899999998,RJ
26180270,-43.3416865,-22.7082399,RJ
23823270,-43.8023351,-22.8675468,RJ
27940440,-41.78847469999999,-22.3907098,RJ
26020330,-43.4515371,-22.734477,RJ
26023110,0.0,0.0,
25715370,-43.1629091,-22.459240100000002,RJ
22452210,0.0,0.0,
22765660,-43.351490999999996,-22.9611944,RJ
21360100,-43.3372362,-22.8643832,RJ
21070860,0.0,0.0,
21360210,-43.3332381,-22.871616600000003,RJ
21361030,-43.323955600000005,-22.8597368,RJ
22713321,-43.385866899999996,-22.9286937,RJ
22281032,-43.19090870000001,-22.960796,RJ
26266080,-43.4980261,-22.7608352,RJ
26261370,-43.48524219999999,-22.7605537,RJ
21510040,0.0,0.0,
23510360,-43.66811269999999,-22.9213818,RJ
20715220,-43.2671097,-22.9148076,RJ
23575275,-43.6493414,-22.878165399999997,RJ
25540190,0.0,0.0,
21043140,0.0,0.0,
20911270,-43.2420245,-22.894051899999997,RJ
21941912,0.0,0.0,
20541035,-43.2383967,-22.9185332,RJ
22715090,-43.370765999999996,-22.9432857,RJ
26013700,0.0,0.0,
28633010,-42.5247548,-22.2475987,RJ
21340350,-43.3543566,-22.8716267,RJ
27240290,-44.0394016,-22.4981302,RJ
27313160,-44.1936751,-22.505884100000003,RJ
27273560,-44.1367156,-22.516603200000002,RJ
27265360,-44.124840500000005,-22.5289413,RJ
27277210,-44.125254999999996,-22.4951297,RJ
27263450,-44.1176398,-22.5205674,RJ
24730260,-42.9912432,-22.8286712,RJ
28921018,-42.032711299999995,-22.846029100000003,RJ
27145120,0.0,0.0,
29305446,0.0,0.0,
28073705,0.0,0.0,
28026495,-41.3234586,-21.790099899999998,RJ
25571145,0.0,0.0,
21010240,-43.2902948,-22.816013100000003,RJ
25015525,-43.3279571,-22.790443600000003,RJ
25956055,-42.9638929,-22.4287083,RJ
26113346,0.0,0.0,
25635412,-43.18448789999999,-22.5315037,RJ
25640233,-43.186887299999995,-22.521551100000003,RJ
27525388,-44.4964143,-22.4752419,RJ
27536110,0.0,0.0,
20221310,-43.19196780000001,-22.8988302,RJ
21072370,-43.28381029999999,-22.8483093,RJ
26050820,0.0,0.0,
21371260,-43.3202609,-22.8515722,RJ
22790150,-43.454999,-23.013956,RJ
25040340,0.0,0.0,
23098570,-43.5267403,-22.867762,RJ
25956025,-42.962677,-22.426715899999998,RJ
25956420,0.0,0.0,
25815520,-43.19627979999999,-22.1101724,RJ
27250259,-44.066160100000005,-22.5433683,RJ
27322420,-44.169909000000004,-22.4883542,RJ
27251212,-44.0759732,-22.5124897,RJ
27278515,-44.11919879999999,-22.488678,RJ
23587610,-43.62685889999999,-22.9283227,RJ
25255280,0.0,0.0,
25046460,-43.3231282,-22.725943100000002,RJ
23946280,-44.439423299999994,-22.959492,RJ
28010520,0.0,0.0,
26190310,-43.3309025,-22.7383396,RJ
26041712,0.0,0.0,
24130240,-43.08221409999999,-22.8807117,RJ
26276220,-43.5049644,-22.7456464,RJ
26012100,-43.431664399999995,-22.7453509,RJ
26031260,-43.4772694,-22.7327729,RJ
25730203,-43.130576700000006,-22.422418,RJ
25650310,-43.215112,-22.532732,RJ
25680003,-43.19106,-22.508667300000003,RJ
26455360,-43.6006287,-22.6804823,RJ
21031670,-43.25547529999999,-22.850016600000004,RJ
22755090,-43.3345205,-22.952724399999997,RJ
20755120,-43.2933903,-22.886563100000004,RJ
20950060,-43.26106619999999,-22.9031344,RJ
20740060,-43.3172424,-22.893107500000003,RJ
23821770,-43.783442,-22.8483911,RJ
21321050,-43.3605396,-22.896186800000002,RJ
26297000,-43.591033700000004,-22.808588500000003,RJ
21041590,-43.2380943,-22.8759945,RJ
22011040,-43.1751703,-22.9637147,RJ
21073450,-43.271943900000004,-22.851475100000002,RJ
21710350,0.0,0.0,
28948894,0.0,0.0,
25965703,-42.9727074,-22.4063819,RJ
25808130,-43.2108016,-22.0993076,RJ
27255080,-44.0955855,-22.5155124,RJ
27332150,0.0,0.0,
27251085,-44.0767162,-22.5106113,RJ
27265550,0.0,0.0,
24141330,-43.048024,-22.8787552,RJ
27210120,0.0,0.0,
25585490,-43.3344451,-22.7943635,RJ
26116430,-43.39475849999999,-22.7478331,RJ
25065190,-43.2911253,-22.773643,RJ
26061314,-43.4196165,-22.692290399999997,RJ
25745560,-43.11221320000001,-22.3814418,RJ
21215060,-43.29474929999999,-22.837383199999998,RJ
21665210,-43.369812700000004,-22.835361,RJ
22630360,0.0,0.0,
25045048,-43.3071901,-22.7347514,RJ
21770230,-43.441902899999995,-22.888257,RJ
21735040,-43.417357200000005,-22.8711405,RJ
25040674,0.0,0.0,
22241000,0.0,0.0,
22785100,-43.48103029999999,-22.974298100000002,RJ
20911240,-43.2450475,-22.8924367,RJ
20740540,-43.31633679999999,-22.9011595,RJ
25581151,0.0,0.0,
27333400,0.0,0.0,
27273360,-44.1355282,-22.517600899999998,RJ
24410495,0.0,0.0,
28921015,-42.0288096,-22.8344191,RJ
26480240,-43.5833723,-22.6671933,RJ
28015471,0.0,0.0,
25065250,-43.2895901,-22.7648022,RJ
23820240,-43.783220899999996,-22.859243399999997,RJ
27971320,-41.7299881,-22.329985600000004,RJ
24415410,-43.0701726,-22.838780399999997,RJ
25670070,-43.21966339999999,-22.4779546,RJ
25750001,0.0,0.0,
27525710,-44.4991599,-22.4716023,RJ
22040001,0.0,0.0,
21070735,-43.274663000000004,-22.8481746,RJ
20740590,-43.3139219,-22.904955100000002,RJ
24715651,-42.997319,-22.7931611,RJ
21321290,-43.362952299999996,-22.8959657,RJ
26296000,0.0,0.0,
25953420,-42.9643489,-22.416749300000003,RJ
26173390,0.0,0.0,
25086506,0.0,0.0,
28980970,0.0,0.0,
24120336,0.0,0.0,
21011729,-43.2731524,-22.8197721,RJ
21530000,0.0,0.0,
25065030,-43.292333299999996,-22.7756206,RJ
23955355,-44.53106,-23.0090109,RJ
27340500,-44.1668354,-22.5857507,RJ
27320500,0.0,0.0,
25070097,-43.3006377,-22.7759562,RJ
26196265,-43.34846339999999,-22.7498693,RJ
25011050,0.0,0.0,
26113390,-43.3989777,-22.7595055,RJ
25730040,-43.129591999999995,-22.4368435,RJ
25750460,0.0,0.0,
21860180,-43.458611100000006,-22.8663756,RJ
21044771,0.0,0.0,
25555541,-43.3667218,-22.78646,RJ
25565071,-43.35873,-22.779478100000002,RJ
20551070,-43.24519859999999,-22.9137045,RJ
21020200,0.0,0.0,
20931005,-43.2282677,-22.8800492,RJ
21911030,0.0,0.0,
22785000,0.0,0.0,
26540390,-43.4021419,-22.805907,RJ
21073185,-43.270584299999996,-22.851485999999998,RJ
27211600,-44.076864799999996,-22.486498100000002,RJ
25931894,0.0,0.0,
25036510,-43.3285606,-22.768794600000003,RJ
21650030,-43.373204799999996,-22.815681899999998,RJ
24746650,-42.9894203,-22.840640899999997,RJ
25225450,-43.2733035,-22.703039800000003,RJ
27351560,-44.204164500000005,-22.5333831,RJ
27321320,-44.1797497,-22.5264169,RJ
23823300,-43.8015324,-22.875699899999997,RJ
23835003,-43.7715578,-22.833013100000002,RJ
23826235,-43.803923600000005,-22.8739897,RJ
26260300,-43.47365870000001,-22.7607557,RJ
25685200,0.0,0.0,
25730200,0.0,0.0,
25715280,-43.1621521,-22.463518,RJ
27525056,0.0,0.0,
27430230,-44.255689200000006,-22.4076171,RJ
23060450,-43.6096932,-22.906346,RJ
25212540,-43.25547529999999,-22.6729473,RJ
24410160,-43.0918566,-22.861244600000003,RJ
20231091,-43.1865206,-22.913791,RJ
21550200,-43.3501336,-22.8647159,RJ
21230330,-43.3241846,-22.8246299,RJ
26297099,-43.59657670000001,-22.8162242,RJ
25561970,0.0,0.0,
21215110,-43.293843300000006,-22.834410600000002,RJ
23587545,-43.622468299999994,-22.9213664,RJ
25954215,-42.9355073,-22.4399187,RJ
25955480,-42.9558475,-22.4272275,RJ
27278160,-44.1182291,-22.4870346,RJ
21012190,-43.2921823,-22.825881600000002,RJ
21210270,-43.2958062,-22.843135600000004,RJ
24715445,-42.9851666,-22.8043837,RJ
21072720,-43.2861419,-22.8487771,RJ
25080500,0.0,0.0,
26155030,-43.4027446,-22.725350100000004,RJ
23932660,-44.3021169,-22.9850452,RJ
27150410,0.0,0.0,
27150040,-43.83178729999999,-22.4941757,RJ
27143560,0.0,0.0,
27345100,-44.1831486,-22.5444474,RJ
27321800,-44.179441600000004,-22.5208036,RJ
28080095,-41.2993641,-21.743569600000004,RJ
25580040,-43.349985600000004,-22.781693100000002,RJ
23823200,-43.7999631,-22.8736464,RJ
26021820,-43.4382895,-22.7240758,RJ
26255140,-43.458611100000006,-22.763762600000003,RJ
25650260,-43.2125409,-22.5328416,RJ
25710300,0.0,0.0,
25655100,0.0,0.0,
25720200,-43.14135220000001,-22.437191000000002,RJ
25645705,-43.1971119,-22.543637699999998,RJ
27521585,-44.5021682,-22.4855934,RJ
21941612,-43.2385058,-22.843401800000002,RJ
25255230,0.0,0.0,
25040310,0.0,0.0,
25010145,-43.3164878,-22.7859654,RJ
21311260,-43.3299186,-22.888823300000002,RJ
23530000,0.0,0.0,
21930500,-43.1786513,-22.8239421,RJ
22765430,-43.3445527,-22.9590794,RJ
21042650,-43.2427039,-22.8597958,RJ
23525048,-43.6742567,-22.948505800000003,RJ
25015370,-43.32493909999999,-22.7914602,RJ
22770670,-43.3634046,-22.9427117,RJ
20541190,-43.2536619,-22.926949,RJ
22733240,-43.36359470000001,-22.915894100000003,RJ
25770000,-43.0970172,-22.2870655,RJ
27275250,-44.111366499999995,-22.501801500000003,RJ
27281430,-44.10488529999999,-22.496193899999998,RJ
27332350,0.0,0.0,
27250620,-44.0779115,-22.5060055,RJ
21540510,-43.340781400000004,-22.854176000000002,RJ
21073030,-43.2683183,-22.8488216,RJ
24140286,-43.0808325,-22.8956668,RJ
23912415,-44.26596319999999,-22.9955064,RJ
27330041,-44.16772539999999,-22.5462149,RJ
27338350,-44.166777200000006,-22.5726859,RJ
28922080,0.0,0.0,
27980000,0.0,0.0,
24901045,0.0,0.0,
24435140,-43.0653189,-22.8302458,RJ
24360180,-43.090188899999994,-22.9145197,RJ
26255155,0.0,0.0,
25680100,-43.1845534,-22.500835600000002,RJ
27525352,-44.497757799999995,-22.4776953,RJ
21235450,-43.3235809,-22.8358552,RJ
20970260,0.0,0.0,
20550030,-43.2258485,-22.922019199999998,RJ
21842280,-43.478773800000006,-22.867562200000002,RJ
20780120,-43.2730014,-22.9025351,RJ
21635380,-43.4160016,-22.8351461,RJ
22611201,-43.3002227,-23.0089647,RJ
26130035,-43.4021419,-22.7642414,RJ
22730305,-43.361745899999995,-22.9255561,RJ
23035600,-43.605430600000005,-22.9472838,RJ
22420006,0.0,0.0,
22753040,-43.3348977,-22.9706926,RJ
25225310,-43.2736056,-22.708601,RJ
25974260,-42.9788897,-22.368895600000002,RJ
25803060,-43.2355245,-22.1288242,RJ
27273020,-44.1404259,-22.5240331,RJ
27279520,0.0,0.0,
27274250,-44.133728399999995,-22.510037399999998,RJ
25050300,-43.2997319,-22.752425,RJ
26535330,-43.4087709,-22.804261899999997,RJ
21070780,-43.2743609,-22.8467861,RJ
21012070,-43.2936923,-22.8262669,RJ
21030010,-43.248372499999995,-22.843612699999998,RJ
21070480,-43.2839488,-22.846640100000002,RJ
23934520,-44.30443270000001,-22.970232100000004,RJ
26196000,0.0,0.0,
25585130,-43.34002710000001,-22.796502899999997,RJ
24804652,0.0,0.0,
24474115,-43.02662479999999,-22.795502399999997,RJ
26266000,-43.4995299,-22.7624071,RJ
27430010,-44.258296200000004,-22.4058237,RJ
20785240,-43.2669586,-22.887285199999997,RJ
21920070,-43.18394809999999,-22.7939712,RJ
22071070,0.0,0.0,
23098006,-43.5300466,-22.8603962,RJ
24716091,-43.0033942,-22.7911378,RJ
21850000,0.0,0.0,
21770250,-43.444763200000004,-22.8936825,RJ
21331440,-43.3641586,-22.872332,RJ
21060120,0.0,0.0,
25267090,-43.2497266,-22.637623,RJ
21044600,0.0,0.0,
25222300,-43.2523019,-22.6884665,RJ
23094450,-43.5141141,-22.8720556,RJ
20970280,0.0,0.0,
25571151,-43.3404797,-22.7595701,RJ
25233299,0.0,0.0,
25571190,-43.337613399999995,-22.7609818,RJ
27286580,-44.06197720000001,-22.463768899999998,RJ
27211410,-44.085037400000004,-22.488867499999998,RJ
21070590,-43.2804028,-22.845346600000003,RJ
21675310,-43.3726018,-22.8480395,RJ
26140260,-43.4152484,-22.7459816,RJ
25243156,-43.3156577,-22.6314211,RJ
21072590,-43.2859948,-22.8471905,RJ
21020050,-43.2790434,-22.839098800000002,RJ
21921544,-43.178121600000004,-22.8125581,RJ
21011160,-43.2838765,-22.8255499,RJ
25055052,0.0,0.0,
25086570,0.0,0.0,
27930045,-41.8150453,-22.4018701,RJ
24931615,-42.8870057,-22.9342485,RJ
24934370,0.0,0.0,
20972260,0.0,0.0,
22720011,-43.387928,-22.919438500000002,RJ
25243160,-43.3014848,-22.6556182,RJ
20950090,-43.25547529999999,-22.9024863,RJ
25056080,-43.281459999999996,-22.766164,RJ
23032400,-43.6451785,-22.9789522,RJ
26110065,-43.3733849,-22.7413342,RJ
25042090,-43.316638700000006,-22.7422733,RJ
20973010,0.0,0.0,
21931700,0.0,0.0,
21240410,-43.3206864,-22.809115600000002,RJ
20961220,-43.2655989,-22.896239399999995,RJ
22710310,-43.37139570000001,-22.934791600000004,RJ
23095072,-43.5605444,-22.8739378,RJ
24130150,-43.0967077,-22.879928200000002,RJ
27275700,-44.1220197,-22.4999574,RJ
27253640,-44.086374600000006,-22.5154217,RJ
26178420,0.0,0.0,
26180000,0.0,0.0,
28906330,-42.01615379999999,-22.877207300000002,RJ
28070515,-41.3274862,-21.720122399999997,RJ
25025400,0.0,0.0,
25575791,0.0,0.0,
25266200,-43.2252437,-22.6335647,RJ
25942632,0.0,0.0,
24913840,0.0,0.0,
26041010,0.0,0.0,
26022821,-43.4578586,-22.7338293,RJ
20911050,-43.2379075,-22.900709,RJ
23580330,-43.6292832,-22.912257,RJ
26381330,-43.5572402,-22.692056,RJ
20730000,0.0,0.0,
20750094,-43.3001848,-22.8713075,RJ
21046120,-43.23537329999999,-22.8679652,RJ
21041260,0.0,0.0,
21531300,-43.338844200000004,-22.824627,RJ
21840256,0.0,0.0,
23585480,-43.63258270000001,-22.930425600000003,RJ
22641003,-43.304649600000005,-23.0015952,RJ
23590040,0.0,0.0,
21046645,-43.2389258,-22.8744473,RJ
20251050,0.0,0.0,
23070200,-43.5901229,-22.8934122,RJ
25960601,-42.9872175,-22.4599765,RJ
25965550,-42.97346719999999,-22.3997055,RJ
25810310,0.0,0.0,
27273590,-44.1390902,-22.5187384,RJ
27279260,0.0,0.0,
21072170,-43.2849622,-22.848534,RJ
22221140,-43.187428499999996,-22.9310887,RJ
21715040,-43.4340737,-22.885558,RJ
26127000,0.0,0.0,
28024440,0.0,0.0,
25585360,-43.337613399999995,-22.789573,RJ
25045376,0.0,0.0,
25011584,0.0,0.0,
23810120,-43.7682677,-22.866150899999997,RJ
24450280,-43.018427,-22.8185604,RJ
24903655,-42.8081734,-22.9115878,RJ
24465130,-43.0484792,-22.8174967,RJ
25715230,-43.1629091,-22.4693829,RJ
25730000,0.0,0.0,
25630460,0.0,0.0,
25645090,-43.20195289999999,-22.5444138,RJ
23573130,-43.652674499999996,-22.9152402,RJ
21555500,0.0,0.0,
21320050,-43.3410831,-22.895473499999998,RJ
22765537,-43.3536779,-22.9568046,RJ
23510330,-43.669669899999995,-22.9199625,RJ
26291449,-43.550180299999994,-22.785506899999998,RJ
21321054,-43.351792700000004,-22.9018273,RJ
21870240,-43.460417,-22.869927,RJ
20775090,-43.276022499999996,-22.8967465,RJ
25966010,0.0,0.0,
27273555,-44.1371608,-22.5168929,RJ
27288120,0.0,0.0,
27286130,-44.0658667,-22.4757924,RJ
25265200,-43.2346174,-22.6563727,RJ
25255540,-43.2687715,-22.6595562,RJ
24855072,0.0,0.0,
24857560,0.0,0.0,
21061250,-43.269829,-22.866197,RJ
21210010,0.0,0.0,
25040590,-43.326871600000004,-22.744529800000002,RJ
23825410,0.0,0.0,
23955505,-44.531937,-23.0049107,RJ
23906805,-44.3032482,-23.001000899999998,RJ
27335380,-44.1147443,-22.544211699999998,RJ
27323642,-44.163868799999996,-22.544001899999998,RJ
27332250,-44.13358059999999,-22.5392081,RJ
25036040,-43.3189026,-22.764300199999997,RJ
26187390,0.0,0.0,
25945412,0.0,0.0,
24800005,-42.8624169,-22.7498372,RJ
25936840,0.0,0.0,
24920635,0.0,0.0,
20725000,0.0,0.0,
20540002,0.0,0.0,
20540180,-43.2430277,-22.9256405,RJ
20710350,-43.279194399999994,-22.909833399999997,RJ
26530000,0.0,0.0,
26062057,0.0,0.0,
21046090,-43.2395231,-22.869594,RJ
21311060,-43.3285606,-22.8861546,RJ
21730200,-43.4372356,-22.8623206,RJ
21910170,0.0,0.0,
25975380,-42.9509724,-22.4145622,RJ
27280770,-44.10494310000001,-22.487659899999997,RJ
27325260,-44.15348410000001,-22.542262899999997,RJ
27276210,-44.136864,-22.4925064,RJ
25211230,-43.2615195,-22.6685401,RJ
21072410,-43.5809028,-22.8774228,RJ
26553065,0.0,0.0,
22710025,-43.379536200000004,-22.938879,RJ
25225665,-43.256382,-22.700364800000003,RJ
25211250,-43.246861200000005,-22.6759789,RJ
23955480,-44.531099600000005,-23.0074349,RJ
27325780,-44.16060529999999,-22.539224700000002,RJ
27338800,0.0,0.0,
26165040,-43.3875247,-22.735984600000002,RJ
26195060,-43.3557139,-22.7542917,RJ
4470130,-46.6537881,-23.7123155,SP
25230480,-43.2902192,-22.677107,RJ
25085360,0.0,0.0,
25940122,0.0,0.0,
24931670,-42.88808179999999,-22.940894399999998,RJ
24902165,-42.8226541,-22.9344876,RJ
27521330,-44.4666959,-22.4653576,RJ
21645521,-43.3949092,-22.8190659,RJ
23040410,-43.55709,-22.9409263,RJ
21635350,-43.4147965,-22.833173300000002,RJ
21832250,0.0,0.0,
23820750,-43.7772402,-22.854478699999998,RJ
23032640,-43.638881,-22.9730957,RJ
22783121,-43.436181700000006,-22.9934422,RJ
25980180,0.0,0.0,
25805210,-43.2222951,-22.120126899999995,RJ
27257565,-44.0765446,-22.5969859,RJ
27276180,-44.1380513,-22.4962296,RJ
27279037,0.0,0.0,
24715382,0.0,0.0,
21371190,-43.3231282,-22.8587966,RJ
26182190,-43.3416865,-22.700497199999997,RJ
27145470,0.0,0.0,
27310000,0.0,0.0,
27343192,0.0,0.0,
25041090,0.0,0.0,
23810530,-43.7631825,-22.8788623,RJ
27910640,-41.781014,-22.3727672,RJ
27937010,-41.8013732,-22.3940673,RJ
26030370,-43.4724435,-22.7320715,RJ
26262060,-43.4828355,-22.7548268,RJ
26051005,-43.456804999999996,-22.695968,RJ
25710250,0.0,0.0,
25710000,0.0,0.0,
25655362,0.0,0.0,
28907490,0.0,0.0,
26280670,-43.48103029999999,-22.7411652,RJ
25220440,-43.23494960000001,-22.696382,RJ
21060420,-43.262426,-22.860494199999998,RJ
23063310,-43.591173600000005,-22.8964693,RJ
21235680,-43.31286530000001,-22.836043300000004,RJ
25560510,-43.3622722,-22.7713141,RJ
22763154,-43.353300899999994,-22.9522419,RJ
26220480,-43.4345254,-22.7594086,RJ
26381408,-43.562496900000006,-22.6984457,RJ
20760280,0.0,0.0,
28125970,0.0,0.0,
25071202,-43.3036572,-22.7907314,RJ
21371300,-43.32177,-22.8504671,RJ
27325464,0.0,0.0,
27321580,-44.1852244,-22.522501199999997,RJ
26021530,-43.437084999999996,-22.718532699999997,RJ
26052040,-43.4335467,-22.6924319,RJ
27534240,-44.48376400000001,-22.4771741,RJ
21721360,-43.44498000000001,-22.87435,RJ
21210630,-43.3051041,-22.848214600000002,RJ
21911430,-43.174110799999994,-22.788764699999998,RJ
22735060,-43.3551106,-22.915892000000003,RJ
25075041,-43.3022524,-22.785532800000002,RJ
26083075,0.0,0.0,
21235830,-43.3262972,-22.8361304,RJ
25954155,-42.9500321,-22.4348265,RJ
25245380,0.0,0.0,
21071050,-43.279194399999994,-22.851118399999997,RJ
26120170,-43.4025939,-22.743405499999998,RJ
21060505,-43.25530800000001,-22.868119500000002,RJ
21532200,-43.36551559999999,-22.8211068,RJ
21010440,0.0,0.0,
21521570,-43.351641799999996,-22.817452499999998,RJ
23946320,-44.4398248,-22.9580913,RJ
27145270,-43.8251403,-22.4725215,RJ
27321060,-44.1875967,-22.5196212,RJ
27351620,-44.2156842,-22.534499,RJ
26115335,-43.393176200000006,-22.7414467,RJ
26176095,-43.3806063,-22.759518600000003,RJ
25261000,0.0,0.0,
25025410,-43.3293151,-22.766306699999998,RJ
23810560,-43.7693893,-22.874139399999997,RJ
27946240,-41.79026210000001,-22.3659975,RJ
25930645,0.0,0.0,
23885000,0.0,0.0,
24900355,-42.8147283,-22.9143537,RJ
25615142,-43.1559446,-22.4940657,RJ
25650480,-43.2190439,-22.5266539,RJ
27525832,-44.506107,-22.4831972,RJ
21046570,-43.2408908,-22.871996399999997,RJ
21042150,-43.243536,-22.863427899999998,RJ
21930160,-43.1780459,-22.822951800000002,RJ
21044735,0.0,0.0,
